1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.300000000000000488e-01	8.300000000000000711e-01	6.199999999999999956e-01	6.300000000000000044e-01	5.200000000000000178e-01	5.000000000000000000e-01
2.899999999999999800e-01	1.700000000000000122e-01	1.400000000000000133e-01	2.500000000000000000e-01	2.200000000000000011e-01	1.199999999999999956e-01	1.400000000000000133e-01	2.399999999999999911e-01	2.000000000000000111e-01	2.000000000000000111e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.799999999999999822e-01	8.900000000000000133e-01	7.900000000000000355e-01	7.500000000000000000e-01	6.099999999999999867e-01	5.400000000000000355e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.400000000000000577e-01	8.399999999999999689e-01	7.600000000000000089e-01	6.900000000000000577e-01	5.600000000000000533e-01	5.400000000000000355e-01	4.100000000000000311e-01
5.100000000000000089e-01	4.199999999999999845e-01	1.900000000000000022e-01	2.099999999999999922e-01	2.200000000000000011e-01	1.799999999999999933e-01	2.200000000000000011e-01	1.100000000000000006e-01	2.500000000000000000e-01	2.500000000000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.500000000000000666e-01	7.700000000000000178e-01	5.700000000000000622e-01	5.100000000000000089e-01	3.699999999999999956e-01	3.800000000000000044e-01	3.200000000000000067e-01	2.399999999999999911e-01
8.000000000000000167e-02	1.100000000000000006e-01	1.700000000000000122e-01	1.300000000000000044e-01	8.999999999999999667e-02	1.600000000000000033e-01	1.199999999999999956e-01	2.099999999999999922e-01	2.099999999999999922e-01	2.300000000000000100e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.799999999999999822e-01	9.400000000000000577e-01	8.800000000000000044e-01	7.700000000000000178e-01	6.900000000000000577e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.699999999999999734e-01	9.300000000000000488e-01	7.600000000000000089e-01	5.700000000000000622e-01	4.899999999999999911e-01	4.500000000000000111e-01	4.199999999999999845e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.899999999999999911e-01	9.699999999999999734e-01
2.000000000000000111e-01	2.500000000000000000e-01	2.399999999999999911e-01	2.300000000000000100e-01	1.900000000000000022e-01	1.600000000000000033e-01	2.099999999999999922e-01	1.900000000000000022e-01	2.099999999999999922e-01	1.900000000000000022e-01
